cLabel,cDesc,cSize,cGenes,cScorePheno,pValZ,pValZCorr,pValPerm,pValPermCorr
GO:0060760,"positive regulation of response to cytokine stimulus",46,"RIPK2, PARP9, PAFAH1B1, USP27X, FADD, TREM2, HSPA1A, WNT5A, MED1, RIPK1, TAF9, UBE2K, AXL, PRKN, CASP1, AGPAT1, TLR2, DHX9, CXCR4, DDX58, CASP4, PARP14, TRAF2, TLR4, TBK1, TRIM41, LRRC70, IRF3, TRIM32, LSM14A, TRIM44, LAPTM5, RNF185, CD74, HIF1A, C1QTNF4, CPNE1, TRIM56, NLRC5, CSF1, EDN1, ADAM17, MAVS, IFIH1, GAS6, IRF7",0.0696682468677006,0.00137030666898486,0.00808443799039045,0,0
GO:0060191,"regulation of lipase activity",72,"NR1H3, LPAR2, ANG, LMF1, FGF2, EGFR, KIT, FGFR2, HTR2A, PPT1, ARHGAP6, FGFR1, PLA2G5, ABL2, PDGFRB, RASGRP4, APOA1, PHB2, PDGFRA, HPCA, PLCB2, ABHD5, RHOA, NMUR1, APOC1, LRP1, PCSK6, SNCA, ADCYAP1R1, GNA15, ANGPTL4, NR1H2, RGS2, P2RY12, EDNRA, HDAC9, NTRK3, P2RY6, VDAC2, PLAA, ADRA1A, GNAQ, ESR1, ARF4, FGFR3, PRKCZ, S1PR4, AGT, LPL, PLA2R1, LIPC, BDNF, PLIN5, BICD1, POR, CD86, SORT1, PDPK1, HRAS, RHOC, NTRK2, FURIN, ANXA1, PCSK5, FLT1, ABL1, PTAFR, LPAR1, GNA13, ARL1, PLCG1, GPIHBP1",0.0653505823654165,0.00137036661899892,0.00808443799039045,0,0
GO:0002718,"regulation of cytokine production involved in immune response",59,"TNF, TRIL, SPHK2, DENND1B, MAVS, DDX58, SMAD7, MALT1, TRAF6, TRPM4, IL1B, DDX1, KIT, DEFB131A, HMOX1, BST2, CD81, SPON2, TNFRSF14, WNT5A, DHX36, FZD5, NR4A3, PRKCZ, ARID5A, CD74, MAP3K7, MIF, DDX21, JAK3, B2M, TNFSF4, TRAF2, ANGPT1, BCL6, RTN4, PLCG2, HK1, SEMA7A, CD226, LILRB4, SLC7A5, NLRP3, CD55, TLR3, GPRC5B, SIRT1, APOA1, BCL10, CUEDC2, TGFB3, RSAD2, F2RL1, LAPTM5, TGFB2, LACC1, TLR4, ATG5, TICAM1",0.0528518131745245,0.00137360908189654,0.00809744628716202,0,0
GO:0097168,"mesenchymal stem cell proliferation",6,"LTBP3, CCNE1, CITED1, FERMT2, SCRG1, VEGFC",0.121632264708422,0.00138135495379699,0.0081320641198763,0.004,0.0167399463806971
GO:1902744,"negative regulation of lamellipodium organization",5,"ABI3, PLXNB3, SLIT2, KANK1, ARPIN",0.137074185710768,0.00138156528160871,0.0081320641198763,0.002,0.00962392108508015
GO:0009081,"branched-chain amino acid metabolic process",25,"AUH, HMGCL, BCKDHB, SDS, ACAD8, HIBADH, MCCC1, BCKDHA, SDSL, BCAT2, BCAT1, BCKDK, SLC25A44, ECHS1, ACAT1, ALDH6A1, HMGCLL1, DBT, HIBCH, DLD, MCCC2, ILVBL, HSD17B10, ACADSB, IVD",0.0950134570033743,0.00138546602161593,0.00814538486262328,0.002,0.00962392108508015
GO:0051818,"disruption of cells of other organism involved in symbiotic interaction",13,"MYD88, CXCL6, BCL2L11, TUSC2, F2RL1, BAD, DCD, ROMO1, GAPDH, POMC, ELANE, APOL1, SCNN1B",0.126999697783818,0.00138695919057352,0.00814538486262328,0.001,0.00535689773507207
GO:0051883,"killing of cells in other organism involved in symbiotic interaction",13,"F2RL1, TUSC2, MYD88, SCNN1B, CXCL6, BAD, POMC, APOL1, ELANE, ROMO1, BCL2L11, GAPDH, DCD",0.126999697783818,0.00138695919057352,0.00814538486262328,0.001,0.00535689773507207
GO:0017085,"response to insecticide",11,"FECH, UBA52, STAR, CCNB1, MAP1B, DDC, SCN1B, CPOX, INHBB, SCN2B, TH",0.102936938701441,0.00139089573756934,0.00816236182836745,0.004,0.0167399463806971
GO:0006686,"sphingomyelin biosynthetic process",9,"ORMDL3, ABCA8, OSBP, SGMS1, PEMT, VAPA, SPTLC1, SAMD8, SPTLC2",0.129369936487697,0.00139314674391222,0.00816942925336956,0.001,0.00535689773507207
GO:2000510,"positive regulation of dendritic cell chemotaxis",6,"GAS6, CALR, SPI1, C1QBP, CCR7, CCL21",0.16819460249709,0.0013987378784367,0.00819268435305713,0.005,0.0200128205128205
GO:0031998,"regulation of fatty acid beta-oxidation",17,"CNR1, LONP2, MLYCD, PLIN5, PPARA, TYSND1, CPT1A, IRS1, MFSD2A, FABP1, MTOR, AKT1, AKT2, IRS2, TWIST1, ABCD2, ACACB",0.0709904336093156,0.00139953089994416,0.00819268435305713,0.002,0.00962392108508015
GO:1903845,"negative regulation of cellular response to transforming growth factor beta stimulus",75,"WFIKKN2, PIN1, PBLD, TGFBR1, SPRY2, PPARG, RASL11B, EMILIN1, PMEPA1, VASN, ENG, SNX6, CAV2, TGFB3, ONECUT1, ONECUT2, HTRA3, MTMR4, SMAD6, SKIL, SLC2A10, LDLRAD4, ZBTB7A, BAMBI, SMAD7, ADAM17, HSPA1A, FAM89B, TGFBR3, CAV1, PPM1A, PPARA, SPRED3, DLX1, DNM2, SMURF1, LTBP1, PDPK1, TGFBR2, CFLAR, BMP2, CD109, HSPA5, GLG1, IL17RD, HTRA1, ADAMTSL2, SKI, NRROS, LEMD3, SNX25, SMAD3, CHST11, RPS27A, PEG10, SMAD2, SPRED1, UBA52, SPRY1, SMURF2, ZNF451, XBP1, SIRT1, EID2, STRAP, UBC, FKBP1A, STUB1, FBN1, PRDM16, UBB, SPRED2, CIDEA, WFIKKN1, BCL9L",0.0629527537451683,0.00140026148968331,0.00819268435305713,0.001,0.00535689773507207
GO:0015886,"heme transport",7,"FLVCR1, ABCC5, ABCB7, ABCB6, PGRMC2, SLC46A1, SLC48A1",0.127314414981177,0.00140799510330225,0.00823004194106949,0.003,0.0133953089244851
GO:0034368,"protein-lipid complex remodeling",17,"AGT, APOA1, PLA2G5, ALB, PLTP, GPIHBP1, LCAT, APOM, APOE, LPL, PLA2G7, LIPC, ABCA5, SCARB1, APOC1, ABCG1, MTTP",0.127066565948893,0.00140980987510697,0.00823004194106949,0,0
GO:0034369,"plasma lipoprotein particle remodeling",17,"AGT, APOE, PLTP, GPIHBP1, ABCA5, APOC1, PLA2G5, APOM, SCARB1, LPL, MTTP, LCAT, APOA1, ALB, PLA2G7, LIPC, ABCG1",0.127066565948893,0.00140980987510697,0.00823004194106949,0,0
GO:1905049,"negative regulation of metallopeptidase activity",7,"SORL1, TIMP1, RECK, TIMP3, LRP1, TIMP2, PICALM",0.148528292979614,0.00141344733580229,0.00824510945884667,0.002,0.00962392108508015
GO:0046849,"bone remodeling",68,"CTSK, PLEKHM1, GPR137, SRC, PTN, ATP6AP1, SPP1, RAC2, LTBP3, GJA1, GPR137B, TNFRSF11B, ADAM8, TFRC, PDK4, RAB7A, LGR4, TPP1, PTH1R, LRRK1, PPARGC1B, TCIRG1, OSCAR, P2RX7, P3H4, CARTPT, CTNNB1, MITF, CSF1R, ACP5, CALCA, SYK, RAB3D, TMEM119, DEF8, PTK2B, TRAF6, S1PR1, LRP5, HNF1A, RAC1, TF, SIGLEC15, CSK, CA2, IAPP, SFRP1, HAMP, PRKCA, TMEM64, GREM1, CCDC154, EFNA2, NF1, CD38, ADRB2, EGFR, TGFB3, NOTCH2, INPP5D, EXT1, NCDN, CTHRC1, TNFRSF11A, ZNF675, RASSF2, LRP6, SNX10",0.062113498858293,0.00141529642015215,0.00824973006668222,0.001,0.00535689773507207
GO:0030970,"retrograde protein transport, ER to cytosol",26,"YOD1, DERL1, UBE2J1, DERL2, UFD1, TMEM129, HERPUD1, AUP1, HSP90B1, SVIP, SEC61B, UBE2G2, BCAP31, SEL1L, DERL3, SELENOS, ERLEC1, FAF2, RHBDD1, UBAC2, NPLOC4, HM13, EDEM1, SYVN1, OS9, VCP",0.077429855532855,0.00142102345665074,0.00827075919400374,0.001,0.00535689773507207
GO:1903513,"endoplasmic reticulum to cytosol transport",26,"UBE2G2, SELENOS, NPLOC4, YOD1, VCP, TMEM129, FAF2, DERL3, HSP90B1, UBE2J1, UFD1, UBAC2, SEC61B, SYVN1, ERLEC1, OS9, SVIP, RHBDD1, HERPUD1, EDEM1, AUP1, HM13, DERL2, BCAP31, DERL1, SEL1L",0.077429855532855,0.00142102345665074,0.00827075919400374,0.001,0.00535689773507207
GO:0006081,"cellular aldehyde metabolic process",70,"WNT4, AKR1C3, GOT2, GLYCTK, AKR7A2, RBKS, RDH11, PARK7, SDR16C5, IDH2, H6PD, ADH5, DHRS4, CLCN2, GLO1, ALDH4A1, TALDO1, TPI1, RPEL1, BMP6, ALDH9A1, G6PD, CACNA1H, DHRS4L1, DERA, ALDH1A3, DKK3, CYP1B1, EDNRB, KDM3A, ALDH8A1, SCNN1B, PNKD, ALDH3B1, PDXP, SHPK, HAGH, REST, PDXK, HAGHL, AKR7A3, DHRS13, AKR1A1, KHK, IDH1, RPE, ESD, HYI, ALDH1A1, CYP11B1, PNPO, RPIA, RDH13, DAB2, ALDH3A2, ALPL, AKR1C1, RELA, AGXT, BCO2, PGLS, TKFC, GRHPR, RDH10, ALDH7A1, ALDH2, BMP2, TKT, PGD, PGM2",0.0710667215083867,0.00143080659821748,0.00831290792221536,0.001,0.00535689773507207
GO:0060419,"heart growth",74,"ERBB4, TOMM70, AGT, VGLL4, NRG1, FGFR2, TENM4, PROX1, MTOR, MAP2K4, RBPJ, PDLIM5, PI16, ADPRHL1, ADRA1A, HEG1, CITED2, NPPA, AKAP13, RGS2, TGFBR3, BMP10, TGFBR1, PRKAR1A, TBX2, EDN1, TBX5, PTEN, FOXP1, PARP2, YAP1, SMAD1, MEF2C, TGFBR2, FOXC1, GJA1, MEIS1, SORBS2, AKAP6, JARID2, ARID2, FGF9, MESP1, ACACB, IGF1, RBP4, S1PR1, TP73, FOXC2, PAK1, NDRG4, CCNB1, HAMP, HEY2, CTDP1, MAPK1, MAPK11, TGFB2, PIM1, PIN1, FGF2, GSK3A, BASP1, KCNK2, MAPK14, BMPR1A, SAV1, RGS4, GLI1, G6PD, ZFPM2, YY1, NOTCH1, PPARA",0.0415061930725347,0.00143105775556807,0.00831290792221536,0.004,0.0167399463806971
GO:0061036,"positive regulation of cartilage development",26,"BMP10, RUNX2, SOX9, VDAC2, BMP1, BMPR2, LOXL2, POR, BMPR1B, MDK, SMAD7, BMP6, FGF18, ACVRL1, SMAD3, ZNF219, SMAD1, SOX5, PKDCC, ZBTB16, BMP2, SOX6, TAPT1, GLI3, WNT5A, SCX",0.0639267565435787,0.00143146037763708,0.00831290792221536,0,0
GO:0032482,"Rab protein signal transduction",13,"RAB21, RAB9A, RAB33A, RAB35, GDI1, RAB39B, RAB4A, RAB33B, RAB15, RAB30, RAB9B, RAB39A, RAB12",0.0974473293020796,0.00143252791002701,0.00831292218420881,0.002,0.00962392108508015
GO:0002716,"negative regulation of natural killer cell mediated immunity",8,"ARRB2, CEACAM1, HAVCR2, KLRC1, SERPINB9, CRK, MICA, GFER",0.0977862965913018,0.00144201387235299,0.00835554437543806,0.002,0.00962392108508015
GO:0045953,"negative regulation of natural killer cell mediated cytotoxicity",8,"CEACAM1, SERPINB9, GFER, ARRB2, CRK, HAVCR2, MICA, KLRC1",0.0977862965913018,0.00144201387235299,0.00835554437543806,0.002,0.00962392108508015
GO:0061355,"Wnt protein secretion",5,"WLS, PTPN23, PORCN, VPS35, OPRM1",0.140968400589569,0.00144652764024544,0.00837548088435881,0.001,0.00535689773507207
GO:0019471,"4-hydroxyproline metabolic process",11,"P4HB, PRODH, P4HA2, GOT2, ERO1A, P4HTM, ALDH4A1, P4HA1, EGLN3, EGLN1, PRDX4",0.114670472454627,0.00145016315028323,0.008390306440297,0.004,0.0167399463806971
GO:0003401,"axis elongation",19,"NKD1, WNT11, RDH10, SFRP2, YAP1, SPRY2, SOX9, MED1, MAGI2, MED12, FGFR2, TNC, FGF1, SFRP1, ESR1, LRP6, SPRY1, WNT5A, TRIM28",0.0815127706218262,0.00146153712627917,0.00844984983008066,0.001,0.00535689773507207
GO:0070244,"negative regulation of thymocyte apoptotic process",6,"RORC, JAK3, ADA, HIF1A, PTCRA, EFNA1",0.193253891529427,0.00146416051686515,0.00845527445847161,0,0
GO:0009068,"aspartate family amino acid catabolic process",19,"ASRGL1, SDS, ALDH7A1, OGDH, PHYKPL, AASS, CRYM, PIPOX, HYKK, DLD, GCDH, ASPA, GOT1, RIDA, GCAT, SDSL, GOT2, DLST, AADAT",0.0939915325578376,0.00146464203303698,0.00845527445847161,0.001,0.00535689773507207
GO:0006778,"porphyrin-containing compound metabolic process",43,"ALAS1, PGRMC1, FXN, BLVRB, COX10, CYP1A2, FECH, FLVCR1, HMOX1, ALAS2, IREB2, COX15, ALAD, ATP5IF1, CPOX, ABCB10, ABCG2, UROS, FABP1, SUCLA2, SLC11A2, ABCB6, SLC25A38, ABCC1, SLC25A39, TSPO, IBA57, HMBS, TMEM14C, UROD, BDH2, ALB, NFE2L1, PPOX, HNF1A, HMOX2, ABCB7, SLCO2B1, EIF2AK1, SRRD, RSAD1, BLVRA, SLC46A1",0.0609377319440739,0.00147238518288406,0.00849369279557288,0.001,0.00535689773507207
GO:0010756,"positive regulation of plasminogen activation",8,"HPN, ANXA2, CLEC3B, MELTF, ENO1, PLGRKT, S100A10, F12",0.127323040215231,0.00147549742108377,0.00850535994945261,0.002,0.00962392108508015
GO:0002357,"defense response to tumor cell",11,"PLK5, DAPK1, LAPTM5, SPI1, PRDX2, CASC2, PRF1, RBMS3, DLEC1, ABI3, KLF4",0.107814575324655,0.00147783635586463,0.00851255554060768,0,0
GO:0009069,"serine family amino acid metabolic process",42,"AMT, SERINC3, CTH, RIDA, CDO1, MRI1, APIP, AHCYL1, SDSL, MTHFD1, MTRR, CSAD, FPGS, ENOPH1, BAAT, TST, SHMT1, DHFR, GCAT, SDS, DLD, GCLM, GART, GGT1, SEPHS2, THNSL2, AHCYL2, MPST, SHMT2, PSPH, SEPHS1, GCLC, AHCY, SERINC5, DHFR2, GCSH, GLDC, PHGDH, PSAT1, SRR, SEPSECS, AGXT",0.0716283080273854,0.00148439309472148,0.00853996776909227,0.002,0.00962392108508015
GO:0052199,"negative regulation of catalytic activity in other organism involved in symbiotic interaction",5,"SFTPD, RAB9A, APCS, PTX3, CASP8",0.106685204304197,0.0014847836339088,0.00853996776909227,0.005,0.0200128205128205
GO:0032098,"regulation of appetite",22,"CCK, PPARA, BBS4, NUCB2, OPRM1, MKKS, UCN, BBS2, NPFF, POMC, NPY, HTR2C, SPX, SCT, SCTR, GHRL, NENF, GALP, GHSR, HTR4, SLC22A3, CARTPT",0.0980308669107132,0.00149718077775007,0.0086049307587182,0.001,0.00535689773507207
GO:0001892,"embryonic placenta development",68,"TFEB, CEBPA, HEY1, OVOL2, STK4, HIF1A, PKD1, CITED1, NSDHL, CEBPB, BIRC6, MAPK1, BMP7, GGNBP2, FZD5, VASH2, RBPJ, CITED2, MDFI, SETD2, ZNF568, ZFP36L1, TRIM28, ZFAT, FGFR2, PLG, EGFR, CDKN1C, PLCD3, PHLDA2, ADM, HEY2, MAP2K1, CASP8, HES1, AKT1, SNAI1, BPTF, DNAJB6, KRT8, LEF1, HECTD1, PRDM1, TMED2, EPAS1, LIF, SPINT2, JUNB, ARNT, PDGFB, NCOA1, VASH1, SOX15, MED1, TTPA, PCDH12, RSPO3, KRT19, SENP2, GCM1, GRB2, NR2F2, SP3, PKD2, ST14, WNT7B, ASCL2, HS6ST1",0.0398710993340164,0.00149838654469026,0.00860552390088848,0.002,0.00962392108508015
GO:0033198,"response to ATP",30,"CASP1, TRPC3, TAF1, P2RX5, KCNJ11, SLC8A1, HSP90B1, RYR3, PTGS2, IL1B, P2RY1, TRPM4, PDXP, ABCC9, P2RX3, HSPD1, P2RX7, DGKQ, PTEN, P2RX4, SOD1, P2RY12, TRPV1, CIB2, SSH1, ASPH, P2RX6, P2RY4, P2RX2, PANX1",0.0523920768372513,0.00150159517277171,0.00861761053197293,0.002,0.00962392108508015
GO:0006534,"cysteine metabolic process",17,"CTH, AHCY, ENOPH1, CDO1, GGT1, AHCYL2, MTRR, MRI1, CSAD, GCLC, AGXT, AHCYL1, MTHFD1, GCLM, MPST, TST, APIP",0.0885745390083873,0.00150431703948062,0.0086268879450009,0.001,0.00535689773507207
GO:0070269,"pyroptosis",14,"AIM2, CASP4, GZMB, CASP8, DHX9, TREM2, ELANE, GSDME, NAIP, APIP, CASP1, CASP6, NLRP9, GSDMB",0.111333884180634,0.00150955658256535,0.00865057938834257,0,0
GO:0032648,"regulation of interferon-beta production",52,"IRF5, HMGB2, CACTIN, MAVS, OAS1, OAS3, TLR4, DHX9, TIRAP, REL, DDX3X, IRF7, TRAF3, RNF216, DHX58, TRIM56, TLR3, POLR3G, RIPK2, NLRX1, PTPRS, PTPN22, TLR9, ZBTB20, TRAIP, POLR3A, YY1, PPM1B, HMGB1, NMI, FLOT1, SIRPA, DDX58, ISG15, POLR3C, HSP90AA1, RIOK3, TOMM70, TBK1, NLRC3, RELB, TICAM1, TLR2, PYCARD, IRF3, POLR3F, PTPN11, IFIH1, POLR3D, ZC3HAV1, RNF135, POLR3B",0.0570082408240629,0.00151345356183974,0.00866654809255992,0.001,0.00535689773507207
GO:0038003,"opioid receptor signaling pathway",6,"SIGMAR1, NPBWR1, OPRM1, OPRK1, OPRL1, ADCY8",0.127708400576449,0.00151936250889662,0.0086940061451159,0,0
GO:0060392,"negative regulation of SMAD protein import into nucleus",6,"FAM89B, PPARG, PBLD, LRP1, SLC2A10, CILP",0.0970940141277778,0.00152210998777036,0.00870334685314846,0.001,0.00535689773507207
GO:0002424,"T cell mediated immune response to tumor cell",5,"FBXO38, HSPD1, MR1, AHR, IL4I1",0.14140087986581,0.00152379530184521,0.00870660492745378,0.003,0.0133953089244851
GO:0045777,"positive regulation of blood pressure",34,"RHOA, ENG, CAMK2N1, RARRES2, GRIP2, HSD11B2, OXTR, NR2F2, OXT, CNR1, WNK1, SPX, PDE4D, ACE, ADRB1, AGT, ADRA1A, TAC3, NPFF, F11R, CYBA, NMU, AVPR2, TBXA2R, QRFP, ADRA1D, ADRA1B, CARTPT, ADORA1, AVP, ATP5PF, ID2, TPM1, ADH5",0.0629255011162571,0.00153303436708774,0.00875298700447681,0.002,0.00962392108508015
GO:0010878,"cholesterol storage",16,"CES1, SOAT1, TTC39B, PPARG, ABCA1, NR1H3, ABCG1, LPL, PPARD, SCARB1, PPARA, NR1H2, TREM2, EHD1, STARD4, SREBF2",0.0865187344059719,0.00153612200271891,0.00876420484738384,0,0
GO:0021872,"forebrain generation of neurons",59,"NDNF, DLX2, BCL11B, RHOA, ATF5, UQCRQ, SOX1, ARX, SLIT2, ATP7A, SLC4A10, SALL1, DRD2, ASCL1, SEMA3A, SATB2, DRD1, OGDH, CNTN2, METTL14, NRP1, DCT, LEF1, METTL3, ROBO1, NRP2, DCLK2, FEZF2, SHANK3, HES5, PAX6, INHBA, PROX1, RAPGEF2, NR2E1, ROBO2, UBB, CSF1R, ERBB4, LHX8, DCX, FOXG1, FGF8, DLX1, ZSWIM6, B2M, RAC3, ZMIZ1, HES1, GLI3, TBR1, WNT5A, NUMBL, POU3F4, FGFR2, PLXNA3, LHX6, SCYL2, NUMB",0.0634889999191565,0.00154100729368911,0.00878565516964464,0.002,0.00962392108508015
GO:0048709,"oligodendrocyte differentiation",89,"PLP1, PAX6, OLIG2, SRSF1, PTPRZ1, EIF2B3, CLU, GPR17, MAL, CDKN2C, PRMT5, PTN, MAG, SOX11, HES1, CNTN2, HDAC10, SOX6, ERCC2, TMEM98, CNP, GLI3, DAAM2, HDAC2, IL34, EIF2B5, NSUN5, PPARG, CNTN1, ASPA, NTRK2, SLC8A3, SOX10, TENM4, GSN, PTEN, MED12, EIF2B1, DLX2, GSTP1, PRDM8, TSPAN2, TRPC4, BOK, SOX8, B4GALT6, TP73, CDK5, ZNF488, OLIG1, HDAC11, ERBB2, CNTNAP1, DLX1, HDAC1, B4GALT5, NRG1, EIF2B2, NF1, LYN, MYRF, NOTCH1, KCNJ10, CD9, HES5, TLR2, WASF3, NCSTN, BNIP3, MDK, SUZ12, MTOR, DUSP10, TPPP, ZNF365, FA2H, LPAR1, DAG1, CXCR4, EIF2B4, ABCA2, CSK, CTNNB1, ASCL1, RHEB, MOBP, SOX9, ID4, SOX13",0.0823208584105558,0.00154784620843529,0.00881820412907841,0.002,0.00962392108508015
GO:0006699,"bile acid biosynthetic process",27,"CH25H, CYP46A1, ACOX2, CYP27A1, OSBPL9, HSD3B7, SLC27A5, STAR, OSBPL3, BAAT, OSBP, HNF1A, SCP2, STARD4, PROX1, OSBPL2, OSBPL6, OSBPL1A, CYP7B1, ABCD3, NR1D1, AKR1C4, HSD17B4, HSD17B10, ACOT8, AMACR, SLC27A2",0.0679069596383466,0.00155132069257891,0.00882362341056585,0.002,0.00962392108508015
GO:0009820,"alkaloid metabolic process",6,"CYP1A2, TH, NNMT, CYP3A5, DDC, BCHE",0.134216961462386,0.0015519343326198,0.00882362341056585,0.001,0.00535689773507207
GO:0032060,"bleb assembly",10,"MYLK, PMP22, ANLN, EMP3, ROCK1, EMP2, LPAR1, P2RX7, EMP1, ANO6",0.176001949255078,0.0015521889740816,0.00882362341056585,0.001,0.00535689773507207
GO:0071392,"cellular response to estradiol stimulus",31,"LCOR, RAMP3, SSTR1, ZNF703, BCL2L11, CRHBP, HNRNPD, FAM210B, SFRP1, PPARGC1A, ITGA2, KAT5, DDX18, HSF1, NCOA3, MYOG, BCL2L2, SSTR3, SRD5A1, ESR1, PPP1R9B, NRIP1, AQP4, CFLAR, SSTR2, RUVBL2, GPER1, EGFR, MYOD1, IGF1R, AIFM1",0.0590734907846938,0.00155705591972288,0.00884484821938654,0.003,0.0133953089244851
GO:0050870,"positive regulation of T cell activation",145,"IGFBP2, PDPK1, TNFSF9, PIK3R1, B2M, PNP, TFRC, CSK, DHPS, IL4I1, LGALS1, ZBTB7B, BTNL2, BCL10, PAK1, CCL21, CCDC88B, SIRPA, CD74, PAK3, VSIR, TRAF6, SOX4, IL27RA, SRC, STAT5B, ITPKB, IL23A, PTPRC, IL7R, RARA, THY1, HSPD1, SYK, CD3E, SOX12, TGFBR2, SIRPG, GRB2, CBFB, ZBTB16, TNFSF13B, TMIGD2, CD27, IL1B, NCK1, ADAM8, VAV1, AGER, IL6ST, EFNB1, AIF1, BCL6, SOCS5, BAD, TYK2, HES1, NKAP, AMBRA1, CD6, PIK3CA, SOX13, EGR3, CD274, AKT1, RPS3, CDC42, NFKBIZ, CD83, PYCARD, ZBTB1, CD24, EBI3, EFNB3, TNFRSF14, CD86, LYN, CORO1A, CD55, MALT1, LEF1, MDK, PRKCQ, CD276, SELENOK, ICOSLG, RIPK2, TNFRSF13C, ZMIZ1, JAK3, SIRPB1, CD81, CD209, RAC1, BTN2A2, AP3B1, NCK2, FCHO1, LILRB4, TNFSF4, CAV1, RASGRP1, JAK2, DUSP10, SART1, FYN, CCR7, EPHB6, SOCS1, XBP1, HAVCR2, RHOA, YES1, MYB, RASAL3, ZAP70, DOCK8, PAK2, CD47, GPAM, HMGB1, NLRP3, SLC7A1, ZP3, ADA, FLOT2, IL15, CCL2, EFNB2, CD4, FADD, IL4R, CCL19, DNAJA3, PTPN11, AP3D1, GLI3, PRKCZ, PTPN22, ANXA1, IGF1, PDCD1, CD46, HSPH1, TESPA1",0.0533042067920549,0.00156426475843752,0.00886378403463788,0,0
GO:0071605,"monocyte chemotactic protein-1 production",14,"ERBIN, SOCS5, HMGB1, OAS1, IL1B, CD84, AGER, C1QTNF3, APOD, OAS3, GSTP1, TWIST1, SYK, SELENOK",0.143045957614487,0.00156430457585355,0.00886378403463788,0.001,0.00535689773507207
GO:0071637,"regulation of monocyte chemotactic protein-1 production",14,"IL1B, C1QTNF3, ERBIN, SOCS5, AGER, GSTP1, SYK, TWIST1, HMGB1, OAS3, SELENOK, OAS1, APOD, CD84",0.143045957614487,0.00156430457585355,0.00886378403463788,0.001,0.00535689773507207
GO:0009636,"response to toxic substance",180,"TLR2, SZT2, ERCC6, PDGFRB, UBA52, SELENOS, TXNRD2, NUPR1, GPX3, MAPK3, MT3, EHMT2, BCL2, CYGB, ATF4, GPX7, MT1L, PXDN, NNT, PARK7, GSTM2, CHUK, SELENOW, GPX5, PRDX4, NQO1, GABRB1, ATP7A, MAP1B, PIM1, MT1G, MGST3, CERS1, PRDX2, TYMS, PTGS2, SRD5A1, ARHGAP33, SELENOT, ASS1, PRDX6, CDKN1A, CPOX, MGST1, PTGES, ALAD, CAT, MT1M, IPCEF1, SESN1, SLC6A1, RGN, LYN, ALOX5AP, NOS3, SCN1B, DDC, INHBB, WAPL, BAX, SLC30A10, TPO, SLC7A8, NEFL, PON3, BAK1, TTPA, HBQ1, MT1E, DHX15, CDK4, SRXN1, KCNC1, APOM, ABTB2, KDM5C, DRD2, HBG1, CES1, TP53INP1, GSTP1, GSTM3, KDM1A, PRKCG, PRKN, PENK, CCNB1, MAOB, PON2, ALB, PPP1R9A, SLC7A11, FOS, PRDX3, GSR, LTC4S, GSTK1, SOD2, MT1A, CCS, TRPM6, SLC30A1, EHMT1, GSTZ1, DNMT3A, GPX4, EPHX2, SOD3, HBM, NXN, CHKA, KCNC2, TH, MT2A, GSTO1, MT1F, AIFM1, GSTO2, CLIC2, FANCC, MPST, KDM5B, SIRT3, MGST2, CDH1, CNP, GSTM1, TXN, SRSF9, PRDX5, FECH, SELENOF, MGMT, HBB, BLMH, PINK1, SESN2, ABCG2, PRDX1, SDC1, TNF, GPX1, SCN2B, SCFD1, TXNDC17, TXNRD1, APOE, RPS6KB1, MAPK1, GJC2, HTRA2, CYP1B1, MBP, ABCB6, DHRS2, DNMT3B, GFER, MT1B, AHR, STAR, HBA2, BPHL, SOD1, SRF, ADAMTS13, SLC30A4, GSTT1, UBIAD1, SCN9A, HBA1, TXNRD3, MDM2, WDR35, EPHX1, GLRX, FABP1, SLC18A2, HBZ, SNN, MT1X",0.0657732361678764,0.00156493201790275,0.00886378403463788,0,0
GO:0035025,"positive regulation of Rho protein signal transduction",21,"SYNPO2L, F2R, NET1, RTN4R, RAC1, LPAR1, PDGFRB, F11R, AKAP13, GPR20, LPAR6, GPR4, F2RL1, ROBO1, ADGRG1, APOA1, GPR17, MCF2L, PRAG1, ARRB1, ARHGEF3",0.0722786700832321,0.00156798238399314,0.00887462110737233,0.003,0.0133953089244851
GO:0044406,"adhesion of symbiont to host",10,"INHBB, NECTIN1, NECTIN2, HSP90AB1, SCARB1, CLEC4M, CD209, GAS6, CD81, LRRC15",0.117008232239423,0.0015704014273441,0.00888187184088459,0.002,0.00962392108508015
GO:0035269,"protein O-linked mannosylation",17,"POMT1, POMT2, LARGE1, POMGNT2, FKRP, LARGE2, TMTC1, FKTN, RXYLT1, B4GAT1, SDF2L1, TMTC4, TMTC2, DPM1, DPM2, DPM3, TMTC3",0.0697063512146729,0.00157199783661421,0.00888446279129177,0.001,0.00535689773507207
GO:0032488,"Cdc42 protein signal transduction",7,"RHOV, WAS, NTN1, RHOJ, RHOU, SHTN1, CDC42",0.147753759860761,0.00157834985505512,0.00891390782829608,0.003,0.0133953089244851
